,delta_time,water_level,diff_water_level,rate_water_level,humd_1,diff_humed_1,rate_humed_1,,,humd_2,diff_humed_2,rate_humed_2,humd_3,diff_humed_3,rate_humed_3,humd_4,diff_humed_4,rate_humed_4,humd_5,diff_humed_5,rate_humed_5,humd_6,diff_humed_6,rate_humed_6,humd_7,diff_humed_7,rate_humed_7,humd_8,diff_humed_8,rate_humed_8,humd_9,diff_humed_9,rate_humed_9
85,60,1.4,0,0,68.27216,0.11445,0.0019075,,,67.76862,0.11445,0.0019075,65.70868,0.11444,0.001907333,66.99805,0.11444,0.001907333,69.46997,0.13733,0.002288833,67.31848,0.11444,0.001907333,65.61713,0.08393,0.001398833,61.56592,0.15259,0.002543167,68.646,0.13733,0.002288833
86,61,1.4,0,0,68.37897,0.10681,0.001750984,,,67.90594,0.13732,0.002251148,65.83075,0.12207,0.002001148,67.18878,0.19073,0.003126721,69.58441,0.11444,0.001876066,67.42529,0.10681,0.001750984,65.76208,0.14495,0.00237623,61.68036,0.11444,0.001876066,68.86725,0.22125,0.003627049
87,61,1.4,0,0,68.54681,0.16784,0.002751475,,,68.01276,0.10682,0.001751148,65.93756,0.10681,0.001750984,67.32611,0.13733,0.002251311,69.72174,0.13733,0.002251311,67.53973,0.11444,0.001876066,65.87653,0.11445,0.00187623,61.82532,0.14496,0.002376393,69.06561,0.19836,0.003251803
88,59,1.4,0,0,68.65363,0.10682,0.001810508,,,68.1272,0.11444,0.001939661,66.04437,0.10681,0.001810339,67.46344,0.13733,0.002327627,69.82092,0.09918,0.001681017,67.64655,0.10682,0.001810508,65.98334,0.10681,0.001810339,61.94739,0.12207,0.002068983,69.14954,0.08393,0.001422542
89,60,1.4,0,0,68.76807,0.11444,0.001907333,,,68.23401,0.10681,0.001780167,66.15881,0.11444,0.001907333,67.57788,0.11444,0.001907333,69.93536,0.11444,0.001907333,67.75336,0.10681,0.001780167,66.1283,0.14496,0.002416,62.06183,0.11444,0.001907333,69.28687,0.13733,0.002288833
90,59,1.4,0,0,68.87488,0.10681,0.001810339,,,68.34845,0.11444,0.001939661,66.26562,0.10681,0.001810339,67.65417,0.07629,0.001293051,70.04218,0.10682,0.001810508,67.8678,0.11444,0.001939661,66.23511,0.10681,0.001810339,62.17627,0.11444,0.001939661,69.34027,0.0534,0.000905085
91,60,1.4,0,0,68.98932,0.11444,0.001907333,,,68.43237,0.08392,0.001398667,66.38007,0.11445,0.0019075,67.79913,0.14496,0.002416,70.19476,0.15258,0.002543,67.97461,0.10681,0.001780167,66.34955,0.11444,0.001907333,62.26782,0.09155,0.001525833,69.44708,0.10681,0.001780167
92,61,1.4,0,0,69.09613,0.10681,0.001750984,,,68.50867,0.0763,0.00125082,66.46399,0.08392,0.001375738,67.90594,0.10681,0.001750984,70.30157,0.10681,0.001750984,68.05853,0.08392,0.001375738,66.42584,0.07629,0.001250656,62.38226,0.11444,0.001876066,69.56152,0.11444,0.001876066
93,59,1.4,0,0,69.21057,0.11444,0.001939661,,,68.62311,0.11444,0.001939661,66.5708,0.10681,0.001810339,68.02039,0.11445,0.001939831,70.41602,0.11445,0.001939831,68.17297,0.11444,0.001939661,66.5708,0.14496,0.002456949,62.4967,0.11444,0.001939661,69.61493,0.05341,0.000905254
94,60,1.4,0,0,69.31738,0.10681,0.001780167,,,68.70703,0.08392,0.001398667,66.68524,0.11444,0.001907333,68.02039,0,0,70.46942,0.0534,0.00089,68.27979,0.10682,0.001780333,66.67761,0.10681,0.001780167,62.55774,0.06104,0.001017333,69.69885,0.08392,0.001398667
95,60,1.4,0,0,69.40131,0.08393,0.001398833,,,68.76044,0.05341,0.000890167,66.76917,0.08393,0.001398833,68.13483,0.11444,0.001907333,70.57623,0.10681,0.001780167,68.36371,0.08392,0.001398667,66.76154,0.08393,0.001398833,62.61877,0.06103,0.001017167,69.75226,0.05341,0.000890167
96,61,1.4,0,0,69.48523,0.08392,0.001375738,,,68.84436,0.08392,0.001375738,66.87598,0.10681,0.001750984,68.21875,0.08392,0.001375738,70.69067,0.11444,0.001876066,68.47815,0.11444,0.001876066,66.86835,0.10681,0.001750984,62.7027,0.08393,0.001375902,69.83618,0.08392,0.001375738
97,59,1.4,0,0,69.56915,0.08392,0.001422373,,,68.96643,0.12207,0.002068983,66.9599,0.08392,0.001422373,68.27216,0.05341,0.000905254,70.7746,0.08393,0.001422542,68.55444,0.07629,0.001293051,66.98279,0.11444,0.001939661,62.79425,0.09155,0.001551695,69.88959,0.05341,0.000905254
98,60,1.4,0,0,69.68359,0.11444,0.001907333,,,69.04272,0.07629,0.0012715,67.04382,0.08392,0.001398667,68.40948,0.13732,0.002288667,70.88141,0.10681,0.001780167,68.63837,0.08393,0.001398833,67.06671,0.08392,0.001398667,62.84766,0.05341,0.000890167,70.00403,0.11444,0.001907333
99,60,1.4,0,0,69.75989,0.0763,0.001271667,,,69.12665,0.08393,0.001398833,67.10486,0.06104,0.001017333,68.52393,0.11445,0.0019075,70.96533,0.08392,0.001398667,68.6994,0.06103,0.001017167,67.15063,0.08392,0.001398667,63.00024,0.15258,0.002543,70.1795,0.17547,0.0029245
100,60,1.4,0,0,69.87433,0.11444,0.001907333,,,69.24109,0.11444,0.001907333,67.15826,0.0534,0.00089,68.66125,0.13732,0.002288667,71.07977,0.11444,0.001907333,68.7757,0.0763,0.001271667,67.20404,0.05341,0.000890167,63.11469,0.11445,0.0019075,70.31683,0.13733,0.002288833
101,60,1.4,0,0,69.98114,0.10681,0.001780167,,,69.3479,0.10681,0.001780167,67.2193,0.06104,0.001017333,68.79858,0.13733,0.002288833,71.18658,0.10681,0.001780167,68.85962,0.08392,0.001398667,67.28796,0.08392,0.001398667,63.23676,0.12207,0.0020345,70.42365,0.10682,0.001780333
102,60,1.4,0,0,70.06506,0.08392,0.001398667,,,69.43182,0.08392,0.001398667,67.27271,0.05341,0.000890167,68.88251,0.08393,0.001398833,71.30103,0.11445,0.0019075,68.95117,0.09155,0.001525833,67.39478,0.10682,0.001780333,63.3512,0.11444,0.001907333,70.56097,0.13732,0.002288667
103,61,1.4,0,0,70.1795,0.11444,0.001876066,,,69.51575,0.08393,0.001375902,67.35663,0.08392,0.001375738,68.93591,0.0534,0.00087541,71.37732,0.07629,0.001250656,69.0351,0.08393,0.001375902,67.4787,0.08392,0.001375738,63.44275,0.09155,0.00150082,70.59149,0.03052,0.000500328
104,60,1.4,0,0,70.26343,0.08393,0.001398833,,,69.53864,0.02289,0.0003815,67.41003,0.0534,0.00089,68.88251,-0.0534,-0.00089,71.43835,0.06103,0.001017167,69.0885,0.0534,0.00089,67.57025,0.09155,0.001525833,63.44275,0,0,70.48468,-0.10681,-0.001780167
105,60,1.4,0,0,70.31683,0.0534,0.00089,,,69.51575,-0.02289,-0.0003815,67.44055,0.03052,0.000508667,68.8291,-0.05341,-0.000890167,71.43835,0,0,69.11902,0.03052,0.000508667,67.60077,0.03052,0.000508667,63.41223,-0.03052,-0.000508667,70.28632,-0.19836,-0.003306
106,59,1.4,0,0,70.31683,0,0,,,69.43182,-0.08393,-0.001422542,67.46344,0.02289,0.000387966,68.63074,-0.19836,-0.003362034,71.40784,-0.03051,-0.000517119,69.11902,0,0,67.60077,0,0,63.29779,-0.11444,-0.001939661,70.01166,-0.27466,-0.004655254
107,60,1.4,0,0,70.23291,-0.08392,-0.001398667,,,69.37842,-0.0534,-0.00089,67.44055,-0.02289,-0.0003815,68.49341,-0.13733,-0.002288833,71.35443,-0.05341,-0.000890167,69.11902,0,0,67.57025,-0.03052,-0.000508667,63.17572,-0.12207,-0.0020345,69.75989,-0.25177,-0.004196167
108,63,1.4,0,0,70.1261,-0.10681,-0.001695397,,,69.24109,-0.13733,-0.002179841,67.44055,0,0,68.30267,-0.19074,-0.003027619,71.2171,-0.13733,-0.002179841,69.06561,-0.05341,-0.000847778,67.51685,-0.0534,-0.000847619,63.03076,-0.14496,-0.002300952,69.53864,-0.22125,-0.003511905
109,57,1.4,0,0,69.98114,-0.14496,-0.002543158,,,69.15717,-0.08392,-0.001472281,67.35663,-0.08392,-0.001472281,68.21875,-0.08392,-0.001472281,71.07977,-0.13733,-0.002409298,69.01221,-0.0534,-0.000936842,67.45581,-0.06104,-0.001070877,62.91632,-0.11444,-0.002007719,69.48523,-0.05341,-0.000937018
110,60,1.4,0,0,69.84381,-0.13733,-0.002288833,,,69.01984,-0.13733,-0.002288833,67.27271,-0.08392,-0.001398667,68.0509,-0.16785,-0.0027975,70.93481,-0.14496,-0.002416,68.89777,-0.11444,-0.001907333,67.349,-0.10681,-0.001780167,62.80188,-0.11444,-0.001907333,69.18005,-0.30518,-0.005086333
111,61,1.4,0,0,69.62256,-0.22125,-0.003627049,,,68.85199,-0.16785,-0.002751639,67.2193,-0.05341,-0.000875574,67.82965,-0.22125,-0.003627049,70.74408,-0.19073,-0.003126721,68.81384,-0.08393,-0.001375902,67.23456,-0.11444,-0.001876066,62.61877,-0.18311,-0.003001803,68.79858,-0.38147,-0.006253607
112,59,1.4,0,0,69.31738,-0.30518,-0.005172542,,,68.60022,-0.25177,-0.004267288,67.07434,-0.14496,-0.002456949,67.55499,-0.27466,-0.004655254,70.4389,-0.30518,-0.005172542,68.67651,-0.13733,-0.002327627,67.07434,-0.16022,-0.002715593,62.38226,-0.23651,-0.004008644,68.5163,-0.28228,-0.004784407
113,61,1.4,0,0,69.04272,-0.27466,-0.004502623,,,68.35608,-0.24414,-0.004002295,66.91412,-0.16022,-0.002626557,67.22693,-0.32806,-0.005378033,70.13373,-0.30517,-0.005002787,68.44763,-0.22888,-0.003752131,66.81494,-0.2594,-0.004252459,62.12286,-0.2594,-0.004252459,68.02039,-0.49591,-0.008129672
114,59,1.4,0,0,68.68414,-0.35858,-0.006077627,,,68.06616,-0.28992,-0.004913898,66.69287,-0.22125,-0.00375,66.97516,-0.25177,-0.004267288,69.82855,-0.30518,-0.005172542,68.22638,-0.22125,-0.00375,66.59369,-0.22125,-0.00375,61.85583,-0.26703,-0.004525932,67.82202,-0.19837,-0.003362203
115,61,1.4,0,0,68.46289,-0.22125,-0.003627049,,,67.87543,-0.19073,-0.003126721,66.4411,-0.25177,-0.004127377,66.80731,-0.16785,-0.002751639,69.6073,-0.22125,-0.003627049,68.03564,-0.19074,-0.003126885,66.34955,-0.24414,-0.004002295,61.64984,-0.20599,-0.003376885,67.65417,-0.16785,-0.002751639
116,59,1.4,0,0,68.21112,-0.25177,-0.004267288,,,67.68469,-0.19074,-0.003232881,66.27325,-0.16785,-0.002844915,66.58606,-0.22125,-0.00375,69.32501,-0.28229,-0.004784576,67.81439,-0.22125,-0.00375,66.15118,-0.19837,-0.003362203,61.41333,-0.23651,-0.004008644,67.51685,-0.13732,-0.002327458
117,60,1.4,0,0,67.82965,-0.38147,-0.006357833,,,67.41003,-0.27466,-0.004577667,65.99097,-0.28228,-0.004704667,66.16644,-0.41962,-0.006993667,68.96643,-0.35858,-0.005976333,67.56262,-0.25177,-0.004196167,65.87653,-0.27465,-0.0045775,61.0929,-0.32043,-0.0053405,67.26508,-0.25177,-0.004196167
118,61,1.4,0,0,67.60077,-0.22888,-0.003752131,,,67.24219,-0.16784,-0.002751475,65.70868,-0.28229,-0.004627705,66.08252,-0.08392,-0.001375738,68.79858,-0.16785,-0.002751639,67.31848,-0.24414,-0.004002295,65.61713,-0.2594,-0.004252459,60.91742,-0.17548,-0.002876721,67.29559,0.03051,0.000500164
119,59,1.4,0,0,67.60077,0,0,,,67.24219,0,0,65.5332,-0.17548,-0.002974237,66.19696,0.11444,0.001939661,68.79858,0,0,67.17352,-0.14496,-0.002456949,65.47217,-0.14496,-0.002456949,60.91742,0,0,67.51685,0.22126,0.003750169
120,60,1.4,0,0,67.70758,0.10681,0.001780167,,,67.32611,0.08392,0.001398667,65.44928,-0.08392,-0.001398667,66.3877,0.19074,0.003179,68.91302,0.11444,0.001907333,67.15063,-0.02289,-0.0003815,65.41113,-0.06104,-0.001017333,61.00897,0.09155,0.001525833,67.82202,0.30517,0.005086167
121,60,1.4,0,0,67.82202,0.11444,0.001907333,,,67.46344,0.13733,0.002288833,65.4798,0.03052,0.000508667,66.60895,0.22125,0.0036875,69.05035,0.13733,0.002288833,67.17352,0.02289,0.0003815,65.44165,0.03052,0.000508667,61.15393,0.14496,0.002416,68.1272,0.30518,0.005086333
122,60,1.4,0,0,68.01276,0.19074,0.003179,,,67.62366,0.16022,0.002670333,65.56372,0.08392,0.001398667,66.8302,0.22125,0.0036875,69.24109,0.19074,0.003179,67.22693,0.05341,0.000890167,65.50269,0.06104,0.001017333,61.32941,0.17548,0.002924667,68.48578,0.35858,0.005976333
123,60,1.4,0,0,68.23401,0.22125,0.0036875,,,67.82202,0.19836,0.003306,65.65527,0.09155,0.001525833,67.15826,0.32806,0.005467667,69.49286,0.25177,0.004196167,67.36426,0.13733,0.002288833,65.64764,0.14495,0.002415833,61.55829,0.22888,0.003814667,68.89014,0.40436,0.006739333
124,60,1.4,0,0,68.50867,0.27466,0.004577667,,,68.06616,0.24414,0.004069,65.85364,0.19837,0.003306167,67.52448,0.36622,0.006103667,69.71411,0.22125,0.0036875,67.52448,0.16022,0.002670333,65.82312,0.17548,0.002924667,61.82532,0.26703,0.0044505,69.35553,0.46539,0.0077565
125,61,1.4,0,0,68.78333,0.27466,0.004502623,,,68.3103,0.24414,0.004002295,66.04437,0.19073,0.003126721,67.76862,0.24414,0.004002295,69.98877,0.27466,0.004502623,67.74573,0.22125,0.003627049,66.01385,0.19073,0.003126721,62.11523,0.28991,0.004752623,69.6073,0.25177,0.004127377
126,59,1.4,0,0,69.0351,0.25177,0.004267288,,,68.53156,0.22126,0.003750169,66.26562,0.22125,0.00375,68.02039,0.25177,0.004267288,70.24054,0.25177,0.004267288,67.94409,0.19836,0.003362034,66.23511,0.22126,0.003750169,62.35175,0.23652,0.004008814,69.96588,0.35858,0.006077627
127,60,1.4,0,0,69.22583,0.19073,0.003178833,,,68.75281,0.22125,0.0036875,66.46399,0.19837,0.003306167,68.29504,0.27465,0.0045775,70.43127,0.19073,0.003178833,68.13483,0.19074,0.003179,66.42584,0.19073,0.003178833,62.61115,0.2594,0.004323333,70.32446,0.35858,0.005976333
128,61,1.4,0,0,69.4776,0.25177,0.004127377,,,69.00458,0.25177,0.004127377,66.65472,0.19073,0.003126721,68.60022,0.30518,0.005002951,70.73645,0.30518,0.005002951,68.32556,0.19073,0.003126721,66.64709,0.22125,0.003627049,62.87817,0.26702,0.004377377,70.68304,0.35858,0.005878361
129,59,1.4,0,0,69.72174,0.24414,0.004137966,,,69.22583,0.22125,0.00375,66.86835,0.21363,0.003620847,68.87488,0.27466,0.004655254,70.92719,0.19074,0.003232881,68.54681,0.22125,0.00375,66.84546,0.19837,0.003362203,63.1452,0.26703,0.004525932,71.04163,0.35859,0.006077797
130,60,1.4,0,0,69.9201,0.19836,0.003306,,,69.44708,0.22125,0.0036875,67.05908,0.19073,0.003178833,69.14954,0.27466,0.004577667,71.17896,0.25177,0.004196167,68.74518,0.19837,0.003306167,67.0896,0.24414,0.004069,63.4046,0.2594,0.004323333,71.2934,0.25177,0.004196167
131,61,1.4,0,0,70.14136,0.22126,0.003627213,,,69.66833,0.22125,0.003627049,67.28033,0.22125,0.003627049,69.26398,0.11444,0.001876066,71.40021,0.22125,0.003627049,68.93591,0.19073,0.003126721,67.28796,0.19836,0.003251803,63.6106,0.206,0.003377049,71.40021,0.10681,0.001750984
132,59,1.4,0,0,70.33209,0.19073,0.003232712,,,69.91248,0.24415,0.004138136,67.44818,0.16785,0.002844915,69.67596,0.41198,0.006982712,71.62146,0.22125,0.00375,69.12665,0.19074,0.003232881,67.50922,0.22126,0.003750169,63.93103,0.32043,0.005431017,71.92664,0.52643,0.008922542
133,60,1.4,0,0,70.55334,0.22125,0.0036875,,,70.13373,0.22125,0.0036875,67.66943,0.22125,0.0036875,69.89722,0.22126,0.003687667,71.84271,0.22125,0.0036875,69.32501,0.19836,0.003306,67.69995,0.19073,0.003178833,64.19806,0.26703,0.0044505,72.14789,0.22125,0.0036875
134,60,1.4,0,0,70.75171,0.19837,0.003306167,,,70.35498,0.22125,0.0036875,67.86017,0.19074,0.003179,70.14136,0.24414,0.004069,72.08685,0.24414,0.004069,69.54626,0.22125,0.0036875,67.95172,0.25177,0.004196167,64.48798,0.28992,0.004832,72.36914,0.22125,0.0036875
135,61,1.4,0,0,70.97296,0.22125,0.003627049,,,70.54572,0.19074,0.003126885,68.11957,0.2594,0.004252459,70.2558,0.11444,0.001876066,72.2547,0.16785,0.002751639,69.76752,0.22126,0.003627213,68.17297,0.22125,0.003627049,64.63293,0.14495,0.00237623,72.45306,0.08392,0.001375738
136,59,1.4,0,0,71.13318,0.16022,0.002715593,,,70.68304,0.13732,0.002327458,68.24927,0.1297,0.002198305,70.36261,0.10681,0.001810339,72.42255,0.16785,0.002844915,69.92773,0.16021,0.002715424,68.33319,0.16022,0.002715593,64.755,0.12207,0.002068983,72.50647,0.05341,0.000905254
137,60,1.4,0,0,71.24762,0.11444,0.001907333,,,70.828,0.14496,0.002416,68.45526,0.20599,0.003433167,70.44653,0.08392,0.001398667,72.55988,0.13733,0.002288833,70.06506,0.13733,0.002288833,68.50104,0.16785,0.0027975,64.86945,0.11445,0.0019075,72.55988,0.05341,0.000890167
138,120,1.4,0,0,71.52228,0.27466,0.002288833,,,71.02637,0.19837,0.001653083,68.67651,0.22125,0.00184375,70.66779,0.22126,0.001843833,72.78113,0.22125,0.00184375,70.34735,0.28229,0.002352417,68.7757,0.27466,0.002288833,65.13647,0.26702,0.002225167,72.76587,0.20599,0.001716583
139,60,1.4,0,0,71.63672,0.11444,0.001907333,,,71.1637,0.13733,0.002288833,68.83673,0.16022,0.002670333,70.75171,0.08392,0.001398667,72.91846,0.13733,0.002288833,70.45416,0.10681,0.001780167,68.91302,0.13732,0.002288667,65.2204,0.08393,0.001398833,72.81927,0.0534,0.00089
140,60,1.4,0,0,71.77405,0.13733,0.002288833,,,71.27051,0.10681,0.001780167,68.95117,0.11444,0.001907333,70.83563,0.08392,0.001398667,73.05579,0.13733,0.002288833,70.5686,0.11444,0.001907333,69.02747,0.11445,0.0019075,65.31195,0.09155,0.001525833,72.88031,0.06104,0.001017333
141,60,1.4,0,0,71.88086,0.10681,0.001780167,,,71.32391,0.0534,0.00089,69.05798,0.10681,0.001780167,70.86615,0.03052,0.000508667,73.1626,0.10681,0.001780167,70.67542,0.10682,0.001780333,69.16479,0.13732,0.002288667,65.36536,0.05341,0.000890167,72.88031,0,0
142,60,1.4,0,0,71.96478,0.08392,0.001398667,,,71.40784,0.08393,0.001398833,69.17242,0.11444,0.001907333,70.91956,0.05341,0.000890167,73.22363,0.06103,0.001017167,70.78986,0.11444,0.001907333,69.27924,0.11445,0.0019075,65.42639,0.06103,0.001017167,72.9032,0.02289,0.0003815
143,60,1.4,0,0,72.07922,0.11444,0.001907333,,,71.49176,0.08392,0.001398667,69.25635,0.08393,0.001398833,71.00348,0.08392,0.001398667,73.33044,0.10681,0.001780167,70.9043,0.11444,0.001907333,69.35553,0.07629,0.0012715,65.51794,0.09155,0.001525833,72.9032,0,0
144,59,1.4,0,0,72.18604,0.10682,0.001810508,,,71.54517,0.05341,0.000905254,69.34027,0.08392,0.001422373,71.02637,0.02289,0.000387966,73.41437,0.08393,0.001422542,70.98822,0.08392,0.001422373,69.43945,0.08392,0.001422373,65.57898,0.06104,0.001034576,72.93372,0.03052,0.000517288
145,61,1.4,0,0,72.26996,0.08392,0.001375738,,,71.6062,0.06103,0.001000492,69.39368,0.05341,0.000875574,71.0874,0.06103,0.001000492,73.49829,0.08392,0.001375738,71.07214,0.08392,0.001375738,69.55389,0.11444,0.001876066,65.64001,0.06103,0.001000492,72.9566,0.02288,0.000375082
146,59,1.4,0,0,72.37677,0.10681,0.001810339,,,71.71301,0.10681,0.001810339,69.50049,0.10681,0.001810339,71.24762,0.16022,0.002715593,73.6051,0.10681,0.001810339,71.15607,0.08393,0.001422542,69.63019,0.0763,0.00129322,65.89178,0.25177,0.004267288,73.04053,0.08393,0.001422542
147,61,1.4,0,0,72.49121,0.11444,0.001876066,,,71.88086,0.16785,0.002751639,69.55389,0.0534,0.00087541,71.44598,0.19836,0.003251803,73.75006,0.14496,0.002376393,71.23999,0.08392,0.001375738,69.74463,0.11444,0.001876066,66.05963,0.16785,0.002751639,73.23126,0.19073,0.003126721
148,60,1.4,0,0,72.62854,0.13733,0.002288833,,,71.98767,0.10681,0.001780167,69.63782,0.08393,0.001398833,71.5528,0.10682,0.001780333,73.88739,0.13733,0.002288833,71.3468,0.10681,0.001780167,69.85144,0.10681,0.001780167,66.17407,0.11444,0.001907333,73.37622,0.14496,0.002416
149,59,1.4,0,0,72.76587,0.13733,0.002327627,,,72.04871,0.06104,0.001034576,69.69122,0.0534,0.000905085,71.5528,0,0,73.9942,0.10681,0.001810339,71.43073,0.08393,0.001422542,69.96588,0.11444,0.001939661,66.17407,0,0,73.39911,0.02289,0.000387966
150,60,1.4,0,0,72.85742,0.09155,0.001525833,,,72.07159,0.02288,0.000381333,69.77515,0.08393,0.001398833,71.56042,0.00762,0.000127,74.04761,0.05341,0.000890167,71.48413,0.0534,0.00089,70.01929,0.05341,0.000890167,66.14355,-0.03052,-0.000508667,73.39911,0,0
151,60,1.4,0,0,72.94135,0.08393,0.001398833,,,72.04871,-0.02288,-0.000381333,69.80566,0.03051,0.0005085,71.45361,-0.10681,-0.001780167,74.07812,0.03051,0.0005085,71.54517,0.06104,0.001017333,70.07269,0.0534,0.00089,66.09015,-0.0534,-0.00089,73.33044,-0.06867,-0.0011445
152,61,1.4,0,0,72.97186,0.03051,0.000500164,,,72.05634,0.00763,0.000125082,69.85907,0.05341,0.000875574,71.28577,-0.16784,-0.002751475,74.07812,0,0,71.54517,0,0,70.07269,0,0,65.97571,-0.11444,-0.001876066,73.10919,-0.22125,-0.003627049
153,60,1.4,0,0,72.94135,-0.03051,-0.0005085,,,71.96478,-0.09156,-0.001526,69.85907,0,0,71.17896,-0.10681,-0.001780167,74.02472,-0.0534,-0.00089,71.54517,0,0,70.07269,0,0,65.89178,-0.08393,-0.001398833,72.94135,-0.16784,-0.002797333
154,59,1.4,0,0,72.91846,-0.02289,-0.000387966,,,71.91138,-0.0534,-0.000905085,69.85907,0,0,71.09503,-0.08393,-0.001422542,73.97131,-0.05341,-0.000905254,71.54517,0,0,70.0498,-0.02289,-0.000387966,65.81549,-0.07629,-0.001293051,72.83453,-0.10682,-0.001810508
155,61,1.4,0,0,72.85742,-0.06104,-0.001000656,,,71.8656,-0.04578,-0.000750492,69.84381,-0.01526,-0.000250164,70.9577,-0.13733,-0.002251311,73.91028,-0.06103,-0.001000492,71.51465,-0.03052,-0.000500328,70.01929,-0.03051,-0.000500164,65.72394,-0.09155,-0.00150082,72.62854,-0.20599,-0.003376885
156,61,1.4,0,0,72.78113,-0.07629,-0.001250656,,,71.74353,-0.12207,-0.002001148,69.77515,-0.06866,-0.001125574,70.84326,-0.11444,-0.001876066,73.77295,-0.13733,-0.002251311,71.48413,-0.03052,-0.000500328,69.96588,-0.05341,-0.000875574,65.6095,-0.11444,-0.001876066,72.43781,-0.19073,-0.003126721
157,58,1.4,0,0,72.58276,-0.19837,-0.003420172,,,71.6062,-0.13733,-0.002367759,69.72174,-0.05341,-0.000920862,70.5686,-0.27466,-0.004735517,73.63562,-0.13733,-0.002367759,71.40784,-0.07629,-0.001315345,69.85144,-0.11444,-0.001973103,65.4035,-0.206,-0.003551724,72.01819,-0.41962,-0.007234828
158,60,1.4,0,0,72.41492,-0.16784,-0.002797333,,,71.43835,-0.16785,-0.0027975,69.63782,-0.08392,-0.001398667,70.43127,-0.13733,-0.002288833,73.44489,-0.19073,-0.003178833,71.2934,-0.11444,-0.001907333,69.71411,-0.13733,-0.002288833,65.25854,-0.14496,-0.002416,71.93427,-0.08392,-0.001398667
159,61,1.4,0,0,72.04871,-0.36621,-0.006003443,,,71.2171,-0.22125,-0.003627049,69.53101,-0.10681,-0.001750984,70.00403,-0.42724,-0.007003934,73.1626,-0.28229,-0.004627705,71.15607,-0.13733,-0.002251311,69.57678,-0.13733,-0.002251311,65.02203,-0.23651,-0.003877213,71.40784,-0.52643,-0.00863
160,59,1.4,0,0,71.69012,-0.35859,-0.006077797,,,70.94244,-0.27466,-0.004655254,69.34027,-0.19074,-0.003232881,69.75989,-0.24414,-0.004137966,72.81165,-0.35095,-0.005948305,70.96533,-0.19074,-0.003232881,69.33264,-0.24414,-0.004137966,64.72449,-0.29754,-0.005043051,71.13318,-0.27466,-0.004655254
161,60,1.4,0,0,71.46887,-0.22125,-0.0036875,,,70.75171,-0.19073,-0.003178833,69.11902,-0.22125,-0.0036875,69.53864,-0.22125,-0.0036875,72.59039,-0.22126,-0.003687667,70.76697,-0.19836,-0.003306,69.13428,-0.19836,-0.003306,64.52612,-0.19837,-0.003306167,70.85852,-0.27466,-0.004577667
162,60,1.4,0,0,70.99585,-0.47302,-0.007883667,,,70.3855,-0.36621,-0.0061035,68.92065,-0.19837,-0.003306167,69.04272,-0.49592,-0.008265333,72.11737,-0.47302,-0.007883667,70.54572,-0.22125,-0.0036875,68.85962,-0.27466,-0.004577667,64.14465,-0.38147,-0.006357833,70.22528,-0.63324,-0.010554
163,61,1.4,0,0,70.3855,-0.61035,-0.010005738,,,69.88959,-0.49591,-0.008129672,68.61548,-0.30517,-0.005002787,68.46289,-0.57983,-0.00950541,71.48413,-0.63324,-0.010380984,70.18713,-0.35859,-0.005878525,68.50104,-0.35858,-0.005878361,63.64111,-0.50354,-0.008254754,69.44708,-0.7782,-0.012757377
164,59,1.4,0,0,69.8667,-0.5188,-0.00879322,,,69.44708,-0.44251,-0.007500169,68.2569,-0.35858,-0.006077627,67.95935,-0.50354,-0.008534576,70.9577,-0.52643,-0.008922542,69.76752,-0.41961,-0.007112034,68.08905,-0.41199,-0.006982881,63.17572,-0.46539,-0.007887966,68.92828,-0.5188,-0.00879322
165,60,1.4,0,0,69.28687,-0.57983,-0.009663833,,,68.92828,-0.5188,-0.008646667,67.84491,-0.41199,-0.0068665,67.46344,-0.49591,-0.008265167,70.37787,-0.57983,-0.009663833,69.37842,-0.3891,-0.006485,67.61603,-0.47302,-0.007883667,62.64166,-0.53406,-0.008901,68.27979,-0.64849,-0.010808167
166,60,1.4,0,0,68.15009,-1.13678,-0.018946333,,,68.01276,-0.91552,-0.015258667,67.26508,-0.57983,-0.009663833,66.4411,-1.02234,-0.017039,69.13428,-1.24359,-0.0207265,68.76807,-0.61035,-0.0101725,66.84546,-0.77057,-0.012842833,61.73376,-0.9079,-0.015131667,67.28796,-0.99183,-0.0165305
